"fips","State","County","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020-2050"
"18077","IN","Jefferson County",0,0,0,0,0,0,0,0,0,0,4862.05821943202,236324.116542644,1658359.18419752,1034672.07141367,464001.538692201,251439.078242903,104020.002231995,0,0,0,0,0
"18079","IN","Jennings County",0,0,0,0,0,0,0,0,0,0,0,2669226.45623305,8635399.11012041,3034100.11289534,1608436.01851336,415238.402305705,304755.607594155,49133.9212525918,0,0,0,0
"18081","IN","Johnson County",0,0,0,0,0,0,0,0,0,0,37788.7786111473,1085467.91887152,1788730.77934833,549664.722964737,570983.97349576,216647.016947733,0,383530.099465673,417876.0785223,124790.390572413,0,0
"18083","IN","Knox County",0,0,0,0,0,0,0,0,0,0,368882.992852641,1433572.85621511,2539517.36440148,2030532.77879196,1455335.14293578,1411194.82432073,464394.509044696,849587.542446132,529738.753802093,197773.724573499,0,0
"18085","IN","Kosciusko County",0,0,0,0,0,0,0,0,0,0,298396.516507182,1131211.7157967,935554.823430409,116915.025080396,0,0,0,0,0,0,0,0
"18089","IN","Lake County",0,0,0,0,0,0,0,0,0,0,347220.798070836,3115480.8271608,5240254.44528207,3247021.67735258,2304230.61600462,1492840.88213135,532006.756269833,535683.126236546,156744.906211765,0,0,0
"18091","IN","LaPorte County",0,0,0,0,0,0,0,0,0,0,0,412185.127502049,312280.322102139,65492.6161185077,80247.4629863495,0,0,0,0,0,0,0
"18093","IN","Lawrence County",0,0,0,0,0,0,0,0,0,0,18780.4021510328,649022.659254278,1572136.90488667,1080644.25264872,1258416.12733386,820434.609771147,264585.868891594,110414.103353778,285227.836058605,589354.623086029,526023.758060978,0
"18095","IN","Madison County",0,0,0,0,0,0,0,0,0,0,250331.170412977,769422.466784878,718579.111801835,468592.663453349,201548.351486017,24124.75144286,133344.655234006,24124.75144286,24124.75144286,24124.75144286,24124.75144286,118627.909402775
"18097","IN","Marion County",0,0,0,0,0,0,0,0,0,0,166236.253454923,3142311.38818718,8780486.59793914,10524466.8888207,8182166.41024545,7146178.97125525,5595633.20719202,1954243.20835511,2281991.72087775,7543852.90227427,0,0
"18099","IN","Marshall County",0,0,0,0,0,0,0,0,0,0,0,638552.042002875,2562092.37169888,1070154.78438222,667398.87978484,386620.037330428,151322.215163388,206.290229668647,75295.9338290562,37751.1120293624,0,0
"18101","IN","Martin County",0,0,0,0,0,0,0,0,0,0,224655.354362083,1454140.1785915,1652200.75696185,595088.658873671,243911.501771853,94935.3830954249,0,97094.314059833,357208.659402137,197173.359844741,0,0
"18103","IN","Miami County",0,0,0,0,0,0,0,0,0,0,0,15585.3301570421,598240.066927708,417314.781757237,608546.901151184,143383.653421923,0,0,0,0,0,0
"18105","IN","Monroe County",0,0,0,0,0,0,0,0,0,0,7826.07173991062,114165.26625284,155324.571150766,733512.094629579,1181176.45624372,941045.03793811,314864.741878084,401418.046925321,437365.931724604,130610.64810406,0,0
"18107","IN","Montgomery County",0,0,0,0,0,0,0,0,0,0,99580.8152371447,1475658.30751348,2525109.78093702,585380.932616524,43972.2476582592,83699.4156571771,27712.4977156095,42983.3169758705,25249.7627044048,0,0,0
"18109","IN","Morgan County",0,0,0,0,0,0,0,0,0,139676.827280927,314705.914733096,3999915.25742614,6627920.66527212,1682434.11147286,204415.091413058,148672.529855961,429536.304867234,788365.890074272,711793.704393007,260285.340911374,0,0
"18111","IN","Newton County",0,0,0,0,0,0,0,0,0,0,185054.579059355,783204.897743512,1189274.69699617,765303.900569775,347340.420477122,0,0,0,225581.783195588,904806.053476809,904806.053476809,76846.5415281673
"18113","IN","Noble County",0,0,0,0,0,0,0,0,0,0,284763.42475719,1289328.07241104,817227.817548082,190456.908859085,109244.514530048,57545.5068640911,94702.7969048114,199394.249992394,146467.237755873,97511.0651361017,0,0
"18115","IN","Ohio County",0,0,0,0,0,0,0,0,0,0,0,49084.6131399459,145971.576510766,56083.0444046938,276039.416517023,15435.7002948699,0,0,0,0,0,0
"18117","IN","Orange County",0,0,0,0,0,0,0,0,0,0,281347.216288157,2267586.30450802,1895066.44295713,972876.958335004,618688.786337085,502624.624796288,191493.452771121,0,0,0,0,0
"18119","IN","Owen County",0,0,0,0,0,0,0,0,0,0,399946.345601354,1597307.61246437,1745895.25537536,439688.474719876,0,0,0,0,0,0,0,0
"18121","IN","Parke County",0,0,0,0,0,0,0,0,0,0,62789.7687665867,718297.703510521,516716.444598934,380887.801492465,137319.060856403,114369.847946155,8220.85297352715,42983.3169758705,25249.7627044048,0,0,0
"18123","IN","Perry County",0,0,0,0,0,0,0,0,0,0,1176973.40459508,3344607.21404041,2666325.1935348,157699.967105058,369866.478703845,421889.20207375,146364.727526789,240350.014248344,145207.750808066,66498.3248618103,0,0
"18125","IN","Pike County",0,0,0,0,0,0,0,0,0,0,33219.9843348763,275170.380108439,906764.452189014,411819.591631716,293990.2161148,335143.155356998,227174.120985846,109898.970808778,0,0,0,0
"18127","IN","Porter County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50406.2973371787,78290.6320343415,64991.9493326177,0,0,0,0,0
"18129","IN","Posey County",0,0,0,0,0,0,0,0,0,0,7182.36747807384,13375.327191311,479617.38432639,560064.38968465,560064.38968465,137909.152042732,0,0,0,0,0,0
"18131","IN","Pulaski County",0,0,0,0,0,0,0,0,0,0,0,1924167.50626706,2524787.52748317,1235193.77409747,223974.830558409,19005.1635419088,0,0,0,0,0,0
"18133","IN","Putnam County",0,0,0,0,0,0,0,0,0,0,381.589597994418,452642.545512846,1083900.212187,1334626.93855283,824209.518241116,1360250.59084708,1241101.54778736,237581.777069211,301719.823350252,0,0,0
"18135","IN","Randolph County",0,0,0,0,0,0,0,0,0,0,260820.105506204,924443.367225008,1225680.33552812,371002.153343077,0,0,0,0,0,0,0,0
"18137","IN","Ripley County",0,0,0,0,0,0,0,0,0,0,177285.731233404,873985.601892479,1335446.62199337,510195.456988588,659794.889987928,132677.774398894,186470.850252898,904831.836832986,1016568.99548795,127765.834776322,0,0
"18139","IN","Rush County",0,0,0,0,0,0,0,0,0,0,122323.287255682,394529.011517287,98148.6571180021,76883.4714554597,331326.693894679,76162.2138725913,50534.3900541047,95505.4397908974,159692.794103152,204632.55872617,26448.5937482367,0
"18141","IN","St. Joseph County",0,0,0,0,0,0,0,0,0,0,0,183851.840551296,499808.217731687,177859.025010866,421035.760917037,176423.121441908,332701.531502972,161433.806609034,10395.8034068369,16004.7019891303,0,0
"18143","IN","Scott County",0,0,0,0,0,0,0,0,0,0,0,1258397.83711463,1647760.90813853,937968.509178966,0,0,0,0,0,0,0,0
"18145","IN","Shelby County",0,0,0,0,0,0,0,0,0,0,0,100987.107252867,131637.270806991,0,0,0,41104.2648676357,214916.584879353,126248.813522024,0,0,0
"18147","IN","Spencer County",0,0,0,0,0,0,0,0,0,0,397024.289188881,5355369.46277912,9202213.63711784,5775280.02114415,830867.627707051,48765.6992125149,0,237581.777069211,301719.823350252,0,0,0
"18149","IN","Starke County",0,0,0,0,0,0,0,0,0,0,0,301700.213025259,957227.614120971,491676.750778424,254850.425645799,29301.9095617072,0,95793.2323120468,104371.730728051,69485.8371696339,0,0
"18153","IN","Sullivan County",0,0,0,0,0,0,0,0,0,0,354125.644669116,1850271.15610375,3408806.84194951,928002.132536501,203110.867032244,197883.735614873,48793.2498776398,383172.929248187,417486.922912204,277943.348678536,0,0
"18155","IN","Switzerland County",0,0,0,0,0,0,0,0,0,0,0,456334.669319055,640411.075549347,101939.010222936,88238.3962627733,0,0,0,0,0,0,0
"18157","IN","Tippecanoe County",0,0,0,0,0,0,0,0,0,0,0,12434.5782811651,87782.0376248356,31060.0815277302,7637.7249658353,0,0,0,0,0,0,0
"18161","IN","Union County",0,0,0,0,0,0,0,0,0,0,181079.132807894,881352.7503336,1533365.64929936,350529.217689516,0,110662.85006922,333817.688225335,54874.140530192,0,0,0,0
"18163","IN","Vanderburgh County",0,0,0,0,0,0,0,0,0,0,803535.852253919,2694203.11723478,1230716.45530584,777088.689656506,316727.143804793,60521.8520403498,46936.1925417237,509099.806432316,468148.600138213,46936.1925417237,23259.2767968569,0
"18165","IN","Vermillion County",0,0,0,0,0,0,0,0,0,0,249864.098717582,1065462.19130535,525798.280856374,306683.877370045,280367.245818945,38268.6106449482,8220.85297352715,42983.3169758705,25249.7627044048,0,0,0
"18167","IN","Vigo County",0,0,0,0,0,0,0,0,0,0,10535.0731238999,442855.693628268,335700.586960238,443477.365271482,529762.340522951,91965.4028524942,0,383172.929248187,417486.922912204,277943.348678536,0,0
"18169","IN","Wabash County",0,0,0,0,0,0,0,0,0,0,546939.294971567,2038497.94520875,1374871.02713124,253708.587027055,0,0,72635.6140437829,165121.954906985,55843.0309445463,241463.555152906,0,0
"18173","IN","Warrick County",0,0,0,0,0,0,0,0,0,0,882256.335375053,4816743.90033973,6676157.07097893,3002790.44404168,296151.20067126,111218.863264121,226763.794901952,221933.300282118,28437.8808689146,0,0,0
"18175","IN","Washington County",0,0,0,0,0,0,0,0,0,0,83889.7768311464,4174583.44966335,5888456.97008164,3806192.40397261,0,0,0,0,0,0,0,0
"18177","IN","Wayne County",0,0,0,0,0,0,0,0,0,0,106574.184022429,2982787.01937489,1648047.47623709,560223.221824847,386762.046604901,0,57542.9795986152,301973.708930431,499082.178489184,1483902.51252479,0,0
"18181","IN","White County",0,0,0,0,0,0,0,0,0,0,102563.270445348,3359224.08423328,8112874.54552708,1471528.80701166,259365.996992872,247306.984241415,0,0,0,0,0,0
"18183","IN","Whitley County",0,0,0,0,0,0,0,0,0,0,237394.612927587,2696664.4635889,2539431.85867954,1721280.06515927,263659.763221964,164871.32282761,0,0,0,0,0,0
"19007","IA","Appanoose County",0,0,0,0,0,0,0,0,0,0,225614.44558294,519641.233195283,473962.810242672,219582.000600936,1316.43576477689,1316.43576477689,681.194687317815,0,0,0,0,0
"19011","IA","Benton County",0,0,0,0,0,0,0,0,0,0,204560.235766071,432181.968299967,302491.303491375,103283.730584645,12798.5820686275,0,0,537609.874588887,2424222.30485915,2424222.30485915,2424222.30485915,4236166.69699207
"19013","IA","Black Hawk County",0,0,0,0,0,0,0,0,0,507305.929336152,3998697.18801666,6584473.64173061,7665329.69694231,7842492.12152172,6495346.21249262,4690802.52363913,4350055.46121812,2473091.7061959,1177084.40453892,0,0,0
"19015","IA","Boone County",0,0,0,0,0,0,0,0,0,0,128309.27422498,822220.201531301,822220.201531301,740769.05971857,452410.396211421,2982.23128055825,2001.7716814706,0,0,0,0,0
"19017","IA","Bremer County",0,0,0,0,0,0,0,0,0,0,583910.246778326,1423830.91434155,856389.241491016,861862.154535878,857597.338668745,157552.605015524,10797.9095209454,7159.16192895559,0,0,0,0
"19019","IA","Buchanan County",0,0,0,0,0,0,0,0,0,0,0,197674.325908275,261898.587984683,274600.706290183,135320.44813796,103295.225801617,0,0,0,0,0,0
"19021","IA","Buena Vista County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83689.2873705605,294119.562826345,786617.001903619,2514171.60701237,2220454.39652915,2220454.39652915,3880095.87565977
"19023","IA","Butler County",0,0,0,0,0,0,0,0,0,0,141370.344529052,1124489.43553223,1233324.61716775,1232877.92562364,984399.573763264,78174.0809998272,0,0,0,0,0,0
"19027","IA","Carroll County",0,0,0,0,0,0,0,0,0,0,36524.1845817356,234872.845987956,242497.507076103,59876.5841674254,3146.67436081483,0,0,0,0,0,0,0
"19029","IA","Cass County",0,0,0,0,0,0,0,0,0,111321.965398278,522343.361400525,552614.832856035,555007.549405849,552963.62243303,1011799.74011456,1616770.54055197,1610825.26002223,1587697.92527772,1359787.75380512,0,0,0
"19031","IA","Cedar County",0,0,0,0,0,0,0,0,0,6524194.33700912,33772401.1255952,61053403.7415997,64931604.6731463,65703631.8377162,68823832.9756725,51351691.3472425,46553379.9486035,40922561.6818946,20530012.5217067,12304109.0557031,6588753.01827512,0
"19033","IA","Cerro Gordo County",0,0,0,0,0,0,0,0,0,201979.427056719,2277701.5595453,6716177.89362645,7011910.99729435,6968528.60878684,6645039.61092543,7233016.13195394,6188253.9069582,3614297.80319499,2819920.31268416,1368990.07708845,0,0
"19035","IA","Cherokee County",0,0,0,0,0,0,0,0,0,0,0,954.783899780109,8297.52674808905,7365.4757983037,0,0,0,0,0,0,0,0
"19037","IA","Chickasaw County",0,0,0,0,0,0,0,0,0,0,265016.292676938,621156.831600416,621156.831600416,273176.42892114,0,0,0,0,0,0,0,0
"19041","IA","Clay County",0,0,0,0,0,0,0,0,0,0,0,22869.6235800486,70707.3662787704,100594.691635028,100594.691635028,100594.691635028,66206.4428377001,0,0,0,0,0
"19043","IA","Clayton County",0,0,0,0,0,0,0,0,0,0,148270.674471077,945675.551972645,998717.483268128,839442.516983776,286619.159375,244329.483108337,209941.234311009,143734.791473309,0,0,0,0
"19045","IA","Clinton County",0,0,0,0,0,0,0,0,0,0,0,801.165569209933,6968.86876074672,6968.86876074672,6968.86876074672,4559.01359621843,0,0,0,0,0,0
"19047","IA","Crawford County",0,0,0,0,0,0,0,0,0,0,0,244.679064238128,2129.29042807228,2129.29042807228,244.679064238128,0,0,0,0,0,0,0
"19049","IA","Dallas County",0,0,0,0,0,0,0,0,0,0,0,31776.3921216385,101628.072230715,106104.863748225,97986.666435177,90980.4504721405,64102.9383542556,0,0,0,0,0
"19051","IA","Davis County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,195992.569240977,426206.063270061,426206.063270061,426206.063270061,358153.087839166,0,0,0
"19055","IA","Delaware County",0,0,0,0,0,0,0,0,0,0,17869.7306657805,36221.580453132,40846.0765145214,45845.3479809977,26856.4509844572,0,0,0,0,0,0,0
"19057","IA","Des Moines County",0,0,0,0,0,0,0,0,0,303185.824839564,4178830.62970659,12769709.7398027,19561309.7973964,17955589.7308669,11997989.6995602,10797183.0842722,9490177.77090517,7722307.91898478,7712974.93045603,1803439.55663155,0,0
"19061","IA","Dubuque County",0,0,0,0,0,0,0,0,0,320584.92294037,3497184.59679783,4462873.9966389,4484803.02512683,4458956.89930501,6070726.76621625,12416729.7564179,24069731.2641654,24678546.7204166,14290716.6222063,7773988.63772931,6980013.98510899,12197108.6269564
"19065","IA","Fayette County",0,0,0,0,0,0,0,0,0,0,0,1641.6411794823,227336.778601629,379873.000337664,536931.749315113,422581.443268382,357566.004495646,357566.004495646,357566.004495646,177192.188401675,0,0
"19067","IA","Floyd County",0,0,0,0,0,0,0,0,0,0,67415.2249104307,284491.836259282,285819.764844565,189130.350988807,275766.434159034,548578.155801009,516967.748398933,483086.650105971,60826.603754219,0,0,0
"19069","IA","Franklin County",0,0,0,0,0,0,0,0,0,0,36481.0285977942,233819.925983523,233819.925983523,233819.925983523,90882.5624716979,0,0,0,0,0,0,0
"19071","IA","Fremont County",0,0,0,0,0,0,0,0,0,0,126529.362100924,395866.115877996,395866.115877996,355090.293319288,0,0,0,88698.590137654,399964.938861458,399964.938861458,399964.938861458,698912.038955033
"19073","IA","Greene County",0,0,0,0,0,0,0,0,0,0,31011.9852359761,53482.7776777152,75350.4335329446,75350.4335329446,8658.59974933973,0,0,0,4663.16526893201,6442.99934104346,0,0
"19075","IA","Grundy County",0,0,0,0,0,0,0,0,0,0,65437.3001588068,419028.325578324,419028.325578324,91841.8247842903,0,0,0,0,0,0,0,0
"19081","IA","Hancock County",0,0,0,0,0,0,0,0,0,0,32297.372758218,206816.509767536,206816.509767536,45329.6459764463,0,0,0,0,0,0,0,0
"19083","IA","Hardin County",0,0,0,0,0,0,0,0,0,0,168118.520227282,1078137.89538863,1090380.64805432,830086.634259151,6660.66296495002,0,0,0,0,0,0,0
"19085","IA","Harrison County",0,0,0,0,0,0,0,0,0,0,27412.3888629362,175899.188686397,153158.781405219,3165.19643521202,2208.27658270606,0,0,0,0,0,0,0
"19087","IA","Henry County",0,0,0,0,0,0,0,0,0,0,0,23232.6334781446,67346.9791896215,67346.9791896215,67346.9791896215,67346.9791896215,49231.0566560683,0,0,0,0,0
"19089","IA","Howard County",0,0,0,0,0,0,0,0,0,0,17869.7306657805,36268.2841630155,41235.2349854264,38919.2954894391,14357.4151450923,0,0,199711.879532609,900552.641966485,900552.641966485,900552.641966485,1573655.64335417
"19091","IA","Humboldt County",0,0,0,0,0,0,0,0,0,0,228804.688280343,1465152.82846184,1465152.82846184,1051690.84454412,0,0,0,0,0,0,0,0
"19095","IA","Iowa County",0,0,0,0,0,0,0,0,0,3206725.70685726,8881139.47994578,16201061.752581,19102022.702047,19298863.8488495,17126322.0127077,15731981.267416,12863240.1903003,9746438.1913479,9594129.13676711,6959903.02850559,4585264.31425826,9694662.76456918
"19097","IA","Jackson County",0,0,0,0,0,0,0,0,0,0,0,0,192112.461109724,329507.445033267,329507.445033267,329507.445033267,240817.028715006,0,0,0,0,0
"19099","IA","Jasper County",0,0,0,0,0,0,0,0,0,0,5740.93596890544,162155.320152749,406955.664857857,401013.292539165,360253.10664192,360143.115777411,263266.836174042,0,0,0,0,0
"19103","IA","Johnson County",0,0,0,0,0,0,0,0,0,0,223374.667054123,1148813.91956514,3898127.40107817,4181756.14597057,3462748.34628544,2904479.09715754,2851300.20246862,3288700.5207199,4886083.63841568,2169972.53594859,900737.358113074,1573978.42249328
"19105","IA","Jones County",0,0,0,0,0,0,0,0,0,0,15579.7658920031,1025125.78059462,1140036.39078397,1139516.7977838,655505.0254828,0,0,0,0,0,0,0
"19107","IA","Keokuk County",0,0,0,0,0,0,0,0,0,0,65823.8962599642,422513.198243262,430287.220119078,233970.336536728,1009.30113998228,0,0,0,0,0,0,0
"19109","IA","Kossuth County",0,0,0,0,0,0,0,0,0,0,73834.6052336163,473032.756079737,473032.756079737,418550.822339821,27169.0139329616,0,0,0,0,0,0,0
"19113","IA","Linn County",0,0,0,0,0,0,0,0,0,814885.016832403,3836506.74182538,5844398.7231733,6136437.54564832,5892214.8495221,5995800.24119729,4667663.97975175,3083179.93680956,1182061.7323608,26269.6265924995,26251.6460130385,0,0
"19115","IA","Louisa County",0,0,0,0,0,0,0,0,0,0,381169.020063993,1923653.39871395,3633383.72907662,4079853.58906768,3975466.37706803,2740981.62480527,485972.090366119,0,0,0,0,0
"19121","IA","Madison County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462058.28546961,1710420.75062952,0,0
"19125","IA","Marion County",0,0,0,0,0,0,0,0,0,0,0,34526.2747522426,108460.86720689,165190.394458101,165190.394458101,165190.394458101,116823.765365538,0,0,0,0,0
"19127","IA","Marshall County",0,0,0,0,0,0,0,0,0,0,0,1043449.33238529,1315389.14680572,1088976.62724964,2905.14059304664,0,0,0,0,0,0,0
"19129","IA","Mills County",0,0,0,0,0,0,0,0,0,0,0,0,451533.121568291,648681.38591501,0,0,0,259464.216638434,1169991.42132331,1169991.42132331,1169991.42132331,2044481.92925285
"19131","IA","Mitchell County",0,0,0,0,0,0,0,0,0,0,45003.5359249347,288180.537063178,119219.893415178,0,0,0,0,0,0,0,0,0
"19133","IA","Monona County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8621.12264674296,17218.6903135768,17218.6903135768,21576.8096774739,4733.45861458706,0,0
"19137","IA","Montgomery County",0,0,0,0,0,0,0,0,0,0,27635.4194334353,177250.824486872,120312.112142202,2497.95561018837,2497.95561018837,1121.3450366904,0,0,0,0,0,0
"19139","IA","Muscatine County",0,0,0,0,0,0,0,0,0,0,48945.9321390809,154605.819533073,81677.4909385191,80205.555557571,9220.5179591884,0,0,0,0,0,0,0
"19151","IA","Pocahontas County",0,0,0,0,0,0,0,0,0,0,0,80254.9413670939,89785.1891053483,2948.6524627249,0,0,0,0,0,0,0,0
"19153","IA","Polk County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53519.1313114904,88391.3254692035,59331.1636711092,0,0,0,0,0
"19155","IA","Pottawattamie County",0,0,0,0,0,0,0,0,0,0,26711.9248844818,89534.2881222419,77452.5440853429,61270.2058687844,731428.53773592,1358118.21896251,1345932.48039916,1344132.85836467,1318715.68160776,0,0,0
"19157","IA","Poweshiek County",0,0,0,0,0,0,0,0,0,0,147949.806224979,947397.881966972,789065.633199889,0,0,0,0,0,0,0,0,0
"19159","IA","Ringgold County",0,0,0,0,0,0,0,0,0,0,0,340.652510057297,2963.13611922855,2963.13611922855,2963.13611922855,1897.92112746208,0,0,0,0,0,0
"19163","IA","Scott County",0,0,0,0,0,0,0,0,0,0,46068.9342222518,308237.870759869,334942.240611446,334942.240611446,1478842.72010766,2394477.51103404,2205352.41264796,2205352.41264796,2205352.41264796,1648353.75401202,0,0
"19169","IA","Story County",0,0,0,0,0,0,0,0,0,0,65799.0521802559,482341.859246889,668746.821639392,359088.903038148,134094.974446182,134094.974446182,65240.1808435734,0,0,0,0,0
"19171","IA","Tama County",0,0,0,0,0,0,0,0,0,0,79894.973014523,577892.48393962,702703.147383238,623034.864937137,35564.9722921287,0,0,0,0,0,0,0
"19175","IA","Union County",0,0,0,0,0,0,0,0,0,4360.56850194174,16084.5894503391,16702.9994421337,643919.864582738,948998.219028741,1960647.98693454,3345468.09226671,3338196.49585668,2966462.21286592,2963755.5867593,0,0,0
"19177","IA","Van Buren County",0,0,0,0,0,0,0,0,0,0,41419.1071419745,265227.615909135,265227.615909135,222355.206762179,0,0,0,0,0,0,0,0
"19179","IA","Wapello County",0,0,0,0,0,0,0,0,0,0,105367.616037759,675252.802282354,675252.802282354,928051.354044337,1858577.03678535,1913587.9108274,1980370.84570773,1648777.94014981,140183.258934176,0,0,0
"19181","IA","Warren County",0,0,0,0,0,0,0,0,0,0,27930.3852200466,88571.7816985191,162090.245235763,162090.245235763,157711.450318836,157142.95144245,114872.465530826,0,0,0,0,0
"19183","IA","Washington County",0,0,0,0,0,0,0,0,0,0,0,1472.88072458817,12817.5691627851,12817.5691627851,4979.73959265523,0,0,0,0,0,0,0
"19187","IA","Webster County",0,0,0,0,0,0,0,0,0,0,0,5281.47153638022,8249.47797669646,8249.47797669646,947.956429606707,0,0,0,0,0,0,0
"19189","IA","Winnebago County",0,0,0,0,0,0,0,0,0,0,16625.8357116962,106558.104691828,104755.857826249,103484.178963154,40222.8651809339,0,0,0,0,0,0,0
"19191","IA","Winneshiek County",0,0,0,0,0,0,0,0,0,0,0,111945.00148491,149910.90108031,130237.430157255,11574.0657804949,0,0,272095.346504113,1226948.46062503,1226948.46062503,1226948.46062503,2144010.55439815
"19195","IA","Worth County",0,0,0,0,0,0,0,0,0,0,66569.6914925901,426279.603417463,426279.603417463,357374.13327601,0,0,0,0,0,0,0,0
"21001","KY","Adair County",0,0,0,0,0,0,0,0,0,0,0,0,108753.395829263,339551.994006346,371118.248274761,225963.356292098,112053.061613342,0,0,0,0,0
"21007","KY","Ballard County",0,0,0,0,0,0,0,0,0,0,0,0,23440.0413694154,25685.7938359463,12702.537388815,0,0,0,0,0,0,0
"21013","KY","Bell County",0,0,0,0,0,0,0,0,0,0,0,0,11623.6592336725,12737.3032321082,12667.700482206,0,0,0,0,0,0,0
"21017","KY","Bourbon County",0,0,0,0,0,0,0,0,0,0,0,0,0,21438.3454922999,83244.6394115901,41280.2184479392,0,0,0,0,0,0
"21035","KY","Calloway County",0,0,0,0,0,0,0,0,0,0,0,0,67817.9014786,74289.3825598857,46361.2679125637,9427.35374853073,0,0,0,0,0,0
"21037","KY","Campbell County",0,0,0,0,0,0,0,0,0,0,0,0,11623.6592336725,12737.3032321082,12667.700482206,0,0,0,0,0,0,0
"21039","KY","Carlisle County",0,0,0,0,0,0,0,0,0,0,0,9596.64203035922,124092.985681109,133456.557874224,79323.406132779,13060.0917856768,0,0,0,0,0,0
"21043","KY","Carter County",0,0,0,0,0,0,0,0,0,0,0,0,0,83495.6389819418,199188.942669338,48569.3586234825,0,0,0,0,0,0
"21045","KY","Casey County",0,0,0,0,0,0,0,0,0,0,0,0,0,28071.8822753906,28301.9796710906,0,0,0,0,0,0,0
"21047","KY","Christian County",0,0,0,0,0,0,0,0,0,0,0,0,82266.5870063173,90148.4157015333,44581.5935573157,0,0,0,0,0,0,0
"21049","KY","Clark County",0,0,0,0,0,0,0,0,0,0,0,0,0,80643.4528525178,239307.807245276,239307.807245276,118670.446880534,0,0,0,0,0
"21053","KY","Clinton County",0,0,0,0,0,0,0,0,0,0,0,0,0,19597.1943794899,76095.4888139766,76095.4888139766,75887.0080227054,0,0,0,0,0
"21055","KY","Crittenden County",0,0,0,0,0,0,0,0,0,0,0,0,79887.4166990538,87541.3009336937,43292.2827021819,0,0,0,0,0,0,0
"21073","KY","Franklin County",0,0,0,0,0,0,0,0,0,0,0,0,66076.5427859051,214707.510802743,373193.717488897,372442.598025929,86323.6774706409,73842.1046549838,36577.5066845979,0,0,0
"21083","KY","Graves County",0,0,0,0,0,0,0,0,0,0,0,0,93198.0842823423,102127.242057896,101569.169696924,0,0,0,0,0,0,0
"21085","KY","Grayson County",0,0,0,0,0,0,0,0,0,0,0,0,39234.6626020374,42934.9376677985,42934.9376677985,42758.7340932384,0,0,0,0,0,0
"21087","KY","Green County",0,0,0,0,0,0,0,0,0,0,0,0,0,33362.3228698074,80113.4726807876,39727.5028910207,0,0,0,0,0,0
"21089","KY","Greenup County",0,0,0,0,0,0,0,0,0,0,0,0,0,33362.3228698074,80113.4726807876,39727.5028910207,0,0,0,0,0,0
"21091","KY","Hancock County",0,0,0,0,0,0,0,0,0,0,0,0,18829.1949961787,20605.0023086925,20605.0023086925,20520.4400557157,0,0,0,0,0,0
"21093","KY","Hardin County",0,0,0,0,0,0,0,0,0,0,0,0,119066.282659321,168182.378106015,210945.430870534,146421.487273716,0,0,0,0,0,0
"21097","KY","Harrison County",0,0,0,0,0,0,0,0,0,0,0,0,0,52776.8874179417,211687.515467569,104973.809040082,0,0,0,0,0,0
"21099","KY","Hart County",0,0,0,0,0,0,0,0,0,0,0,0,52021.9713954573,120847.041142041,304587.571670722,122927.745831872,0,0,0,0,0,0
"21101","KY","Henderson County",0,0,0,0,0,0,0,0,0,0,0,0,12956.7831378199,14178.7552002191,14178.7552002191,7021.49026330959,0,0,0,0,0,0
"21105","KY","Hickman County",0,0,0,0,0,0,0,0,0,0,0,0,21361.4850987749,23408.0944495557,11576.134140354,0,0,0,0,0,0,0
"21111","KY","Jefferson County",0,0,0,0,0,0,0,0,0,0,0,0,53565.2963241347,58590.3840032451,58590.3840032451,58590.3840032451,58376.5504849851,0,0,0,0,0
"21127","KY","Lawrence County",0,0,0,0,0,0,0,0,0,0,0,0,9985.64484205466,90837.4323874426,81808.717946128,0,0,0,0,0,0,0
"21135","KY","Lewis County",0,0,0,0,0,0,0,0,0,0,0,0,0,199304.031771354,583912.925946606,305630.645444899,15811.7514053082,0,0,0,0,0
"21139","KY","Livingston County",0,0,0,0,0,0,0,0,0,0,0,0,0,13947.658156634,54158.4598635256,54158.4598635256,54158.4598635256,54158.4598635256,0,0,0,0
"21143","KY","Lyon County",0,0,0,0,0,0,0,0,0,0,0,0,23584.8945771931,25844.5251953673,12781.0356840477,0,0,0,0,0,0,0
"21149","KY","McLean County",0,0,0,0,0,0,0,0,0,0,0,0,119472.037408926,130849.992311888,90008.4626498158,24785.359094464,0,0,0,0,0,0
"21151","KY","Madison County",0,0,0,0,0,0,0,0,0,0,0,0,0,25700.4251281833,151300.889867531,151300.889867531,0,0,0,0,0,0
"21157","KY","Marshall County",0,0,0,0,0,0,0,0,0,0,0,0,81499.2346605012,127280.305595546,202902.022871496,166088.72067452,82338.1872958927,0,0,0,0,0
"21167","KY","Mercer County",0,0,0,0,0,0,0,0,0,0,0,0,0,111703.649079926,219774.659165383,0,0,0,0,0,0,0
